"r2a" "r1a" "recomb" "tcontig.x" "tcontig.y"
"2281013" "tscaffold4199_29349_42130__6506" "scaffold111047_18861_22501__2457" "9.5367431640625e-07" "comp6762_c0_seq1" "comp4147_c0_seq1"
"2281014" "tscaffold4199_29349_42130__6506" "scaffold332534.3_30688_34679__1555" "9.5367431640625e-07" "comp64053_c0_seq1" "comp4147_c0_seq1"
"2281030" "tscaffold4199_29349_42130__6506" "scaffold111047_18861_22501__2706" "0.0115524818157328" "comp6762_c0_seq1" "comp4147_c0_seq1"
"2281049" "tscaffold4199_29349_42130__6506" "scaffold59877.1_11539_16916__1616" "9.5367431640625e-07" "comp9553_c0_seq1" "comp4147_c0_seq1"
"2281054" "tscaffold4199_29349_42130__6506" "C32549516_106128_111892__1868" "9.5367431640625e-07" "comp24588_c0_seq1" "comp4147_c0_seq1"
"2281067" "tscaffold4199_29349_42130__6506" "tscaffold2836_177212_179835__1398" "0.0122531797827744" "comp26296_c0_seq1" "comp4147_c0_seq1"
"2281072" "tscaffold4199_29349_42130__6506" "C31343970_1_2364__1082" "9.5367431640625e-07" "comp90150_c0_seq1" "comp4147_c0_seq1"
"2281075" "tscaffold4199_29349_42130__6506" "scaffold595989_45330_60903__4235" "9.5367431640625e-07" "comp12654_c0_seq1" "comp4147_c0_seq1"
"2281081" "tscaffold4199_29349_42130__6506" "tscaffold3771_245964_253535__3091" "0.0248013720100309" "comp7067_c0_seq1" "comp4147_c0_seq1"
"2281089" "tscaffold4199_29349_42130__6506" "C32530314_45451_50445__1499" "9.5367431640625e-07" "comp1565_c0_seq1" "comp4147_c0_seq1"
"2281099" "tscaffold4199_29349_42130__6506" "scaffold59877.1_11539_16916__3867" "9.5367431640625e-07" "comp9553_c0_seq1" "comp4147_c0_seq1"
"2281104" "tscaffold4199_29349_42130__6506" "tscaffold3771_56233_61227__1080" "9.5367431640625e-07" "comp7067_c0_seq1" "comp4147_c0_seq1"
"2281113" "tscaffold4199_29349_42130__6506" "scaffold558727_93195_97037__3165" "9.5367431640625e-07" "comp6329_c0_seq1" "comp4147_c0_seq1"
"2281120" "tscaffold4199_29349_42130__6506" "scaffold332534.3_34891_41178__1232" "0.0105847810444079" "comp25728_c1_seq1" "comp4147_c0_seq1"
"2281122" "tscaffold4199_29349_42130__6506" "C31343970_1_2364__1126" "0.24501329787234" "comp90150_c0_seq1" "comp4147_c0_seq1"
"2281137" "tscaffold4199_29349_42130__6506" "scaffold595989_45330_60903__10364" "0.0112942470593399" "comp12654_c0_seq1" "comp4147_c0_seq1"
"2281138" "tscaffold4199_29349_42130__6506" "C32530314_45451_50445__2805" "9.5367431640625e-07" "comp1565_c0_seq1" "comp4147_c0_seq1"
"2281175" "tscaffold4199_29349_42130__6506" "scaffold502543_20314_28188__2262" "9.5367431640625e-07" "comp2237_c0_seq1" "comp4147_c0_seq1"
"2281215" "tscaffold4199_29349_42130__6506" "scaffold897334.2_1_5473__4321" "0.0245004049161585" "comp51036_c0_seq1" "comp4147_c0_seq1"
"2281228" "tscaffold4199_29349_42130__6506" "scaffold502543_20314_28188__5787" "9.5367431640625e-07" "comp2237_c0_seq1" "comp4147_c0_seq1"
"2281229" "tscaffold4199_29349_42130__6506" "scaffold897334.2_1_5473__5059" "9.5367431640625e-07" "comp51036_c0_seq1" "comp4147_c0_seq1"
"2281236" "tscaffold4199_29349_42130__6506" "scaffold332534.3_21273_29861__7088" "9.5367431640625e-07" "comp15427_c1_seq1" "comp4147_c0_seq1"
"2281237" "tscaffold4199_29349_42130__6506" "scaffold897334.2_1_5473__5199" "9.5367431640625e-07" "comp51036_c0_seq1" "comp4147_c0_seq1"
"2281245" "tscaffold4199_29349_42130__6506" "scaffold439972_44757_54082__6003" "9.5367431640625e-07" "comp4835_c0_seq1" "comp4147_c0_seq1"
"2281246" "tscaffold4199_29349_42130__6506" "scaffold332534.3_30688_34679__430" "9.5367431640625e-07" "comp64053_c0_seq1" "comp4147_c0_seq1"
"2281247" "tscaffold4199_29349_42130__6506" "scaffold59877.1_11539_16916__3510" "9.5367431640625e-07" "comp9553_c0_seq1" "comp4147_c0_seq1"
"2281261" "tscaffold4199_29349_42130__6506" "scaffold332534.3_34891_41178__1900" "9.5367431640625e-07" "comp25728_c1_seq1" "comp4147_c0_seq1"
"2281262" "tscaffold4199_29349_42130__6506" "scaffold502543_20314_28188__2665" "0.0223334418402778" "comp2237_c0_seq1" "comp4147_c0_seq1"
"2281265" "tscaffold4199_29349_42130__6506" "scaffold502543_20314_28188__2075" "9.5367431640625e-07" "comp2237_c0_seq1" "comp4147_c0_seq1"
"2281267" "tscaffold4199_29349_42130__6506" "scaffold59877.1_11539_16916__1680" "9.5367431640625e-07" "comp9553_c0_seq1" "comp4147_c0_seq1"
"2281273" "tscaffold4199_29349_42130__6506" "scaffold502543_20314_28188__1926" "9.5367431640625e-07" "comp2237_c0_seq1" "comp4147_c0_seq1"
"2281278" "tscaffold4199_29349_42130__6506" "scaffold439972_44757_54082__6536" "9.5367431640625e-07" "comp4835_c0_seq1" "comp4147_c0_seq1"
"2281296" "tscaffold4199_29349_42130__6747" "scaffold502543_20314_28188__5362" "0.242351973684211" "comp2237_c0_seq1" "comp4147_c0_seq1"
"2281300" "tscaffold4199_29349_42130__6747" "scaffold332534.3_21273_29861__7088" "0.242351973684211" "comp15427_c1_seq1" "comp4147_c0_seq1"
"2281308" "tscaffold4199_29349_42130__6747" "scaffold897334.2_1_5473__5199" "0.242351973684211" "comp51036_c0_seq1" "comp4147_c0_seq1"
"2281311" "tscaffold4199_29349_42130__6747" "tscaffold2836_177212_179835__1572" "0.285435267857143" "comp26296_c0_seq1" "comp4147_c0_seq1"
"2281312" "tscaffold4199_29349_42130__6747" "C32549516_106128_111892__2346" "0.282100183823529" "comp24588_c0_seq1" "comp4147_c0_seq1"
"2281316" "tscaffold4199_29349_42130__6747" "scaffold897334.2_1_5473__4321" "0.268006859756098" "comp51036_c0_seq1" "comp4147_c0_seq1"
"2281320" "tscaffold4199_29349_42130__6747" "scaffold502543_20314_28188__2665" "0.244791666666667" "comp2237_c0_seq1" "comp4147_c0_seq1"
"2281328" "tscaffold4199_29349_42130__6747" "scaffold59877.1_11539_16916__2480" "9.5367431640625e-07" "comp9553_c0_seq1" "comp4147_c0_seq1"
"2281343" "tscaffold4199_29349_42130__6747" "scaffold502543_20314_28188__1926" "0.24501329787234" "comp2237_c0_seq1" "comp4147_c0_seq1"
"2281362" "tscaffold4199_29349_42130__6747" "scaffold59877.1_11539_16916__1616" "0.242351973684211" "comp9553_c0_seq1" "comp4147_c0_seq1"
"2281370" "tscaffold4199_29349_42130__6747" "tscaffold1192_33770_41887__2706" "0.255208333333333" "comp33268_c0_seq1" "comp4147_c0_seq1"
"2281371" "tscaffold4199_29349_42130__6747" "tscaffold3771_56233_61227__1080" "0.238467261904762" "comp7067_c0_seq1" "comp4147_c0_seq1"
"2281378" "tscaffold4199_29349_42130__6747" "C32549516_106128_111892__4388" "0.252302631578947" "comp24588_c0_seq1" "comp4147_c0_seq1"
"2281380" "tscaffold4199_29349_42130__6747" "tscaffold2836_177212_179835__1398" "0.268006859756098" "comp26296_c0_seq1" "comp4147_c0_seq1"
"2281398" "tscaffold4199_29349_42130__6747" "C31343970_1_2364__1411" "0.24501329787234" "comp90150_c0_seq1" "comp4147_c0_seq1"
"2281402" "tscaffold4199_29349_42130__6747" "tscaffold3771_245964_253535__3091" "0.28368537808642" "comp7067_c0_seq1" "comp4147_c0_seq1"
"2281406" "tscaffold4199_29349_42130__6747" "scaffold33366_171824_176354__1842" "0.242351973684211" "comp93351_c0_seq1" "comp4147_c0_seq1"
"2281407" "tscaffold4199_29349_42130__6747" "scaffold332534.3_34891_41178__1900" "0.242351973684211" "comp25728_c1_seq1" "comp4147_c0_seq1"
"2281411" "tscaffold4199_29349_42130__6747" "scaffold439972_44757_54082__6536" "0.25" "comp4835_c0_seq1" "comp4147_c0_seq1"
"2281412" "tscaffold4199_29349_42130__6747" "C31343970_1_2364__1126" "9.5367431640625e-07" "comp90150_c0_seq1" "comp4147_c0_seq1"
"2281413" "tscaffold4199_29349_42130__6747" "scaffold558727_93195_97037__3165" "0.241246234939759" "comp6329_c0_seq1" "comp4147_c0_seq1"
"2281416" "tscaffold4199_29349_42130__6747" "scaffold59877.1_11539_16916__3615" "0.236769153225806" "comp9553_c0_seq1" "comp4147_c0_seq1"
"2281421" "tscaffold4199_29349_42130__6747" "C31343970_1_2364__1150" "0.242351973684211" "comp90150_c0_seq1" "comp4147_c0_seq1"
"2281424" "tscaffold4199_29349_42130__6747" "C31343970_1_2364__813" "0.0248013720100309" "comp90150_c0_seq1" "comp4147_c0_seq1"
"2281455" "tscaffold4199_29349_42130__6747" "scaffold418329_120140_125281__98" "0.255450581395349" "comp19776_c1_seq1" "comp4147_c0_seq1"
"2281461" "tscaffold4199_29349_42130__6747" "scaffold439972_44757_54082__6003" "0.242015796703297" "comp4835_c0_seq1" "comp4147_c0_seq1"
"2281468" "tscaffold4199_29349_42130__6747" "scaffold332534.3_21273_29861__6853" "0.252403846153846" "comp15427_c1_seq1" "comp4147_c0_seq1"
"2281493" "tscaffold4199_29349_42130__6747" "C31343970_1_2364__634" "9.5367431640625e-07" "comp90150_c0_seq1" "comp4147_c0_seq1"
"2281514" "tscaffold4199_29349_42130__6747" "scaffold332534.3_30688_34679__1555" "0.255716463414634" "comp64053_c0_seq1" "comp4147_c0_seq1"
"2281546" "tscaffold4199_29349_42130__6747" "C32530314_45451_50445__486" "0.242351973684211" "comp1565_c0_seq1" "comp4147_c0_seq1"
"2281557" "tscaffold4199_29349_42130__6747" "scaffold502543_20314_28188__5787" "0.242351973684211" "comp2237_c0_seq1" "comp4147_c0_seq1"
"2281559" "tscaffold4199_29349_42130__6747" "C31343970_1_2364__1082" "0.242351973684211" "comp90150_c0_seq1" "comp4147_c0_seq1"
"2281560" "tscaffold4199_29349_42130__6747" "scaffold332534.3_21273_29861__8457" "0.269355688202247" "comp15427_c1_seq1" "comp4147_c0_seq1"
"2281561" "tscaffold4199_29349_42130__6747" "scaffold332534.3_30688_34679__430" "0.242351973684211" "comp64053_c0_seq1" "comp4147_c0_seq1"
"2281563" "tscaffold4199_29349_42130__6747" "scaffold595989_45330_60903__10364" "0.269355688202247" "comp12654_c0_seq1" "comp4147_c0_seq1"
"2281567" "tscaffold4199_29349_42130__6747" "tscaffold3771_56233_61227__1043" "0.242351973684211" "comp7067_c0_seq1" "comp4147_c0_seq1"
"2281569" "tscaffold4199_29349_42130__6747" "scaffold111047_18861_22501__2457" "0.242351973684211" "comp6762_c0_seq1" "comp4147_c0_seq1"
"2281583" "tscaffold4199_29349_42130__6747" "scaffold59877.1_11539_16916__3510" "0.238991477272727" "comp9553_c0_seq1" "comp4147_c0_seq1"
"2281587" "tscaffold4199_29349_42130__6747" "scaffold332534.3_21273_29861__7020" "0.242351973684211" "comp15427_c1_seq1" "comp4147_c0_seq1"
"2281592" "tscaffold4199_29349_42130__6747" "scaffold111047_18861_22501__1676" "0.275660021551724" "comp6762_c0_seq1" "comp4147_c0_seq1"
"2281604" "tscaffold4199_29349_42130__6747" "scaffold502543_20314_28188__2420" "0.252403846153846" "comp2237_c0_seq1" "comp4147_c0_seq1"
"2281609" "tscaffold4199_29349_42130__6747" "scaffold33366_171824_176354__2622" "0.24501329787234" "comp93351_c0_seq1" "comp4147_c0_seq1"
"2281610" "tscaffold4199_29349_42130__6747" "scaffold111047_18861_22501__2573" "0.25498670212766" "comp6762_c0_seq1" "comp4147_c0_seq1"
"2281620" "tscaffold4199_29349_42130__6747" "scaffold332534.3_30688_34679__1507" "0.247647849462366" "comp64053_c0_seq1" "comp4147_c0_seq1"
"2281622" "tscaffold4199_29349_42130__6747" "scaffold59877.1_11539_16916__1680" "0.242351973684211" "comp9553_c0_seq1" "comp4147_c0_seq1"
"2281626" "tscaffold4199_29349_42130__6747" "scaffold897334.2_1_5473__5059" "0.242351973684211" "comp51036_c0_seq1" "comp4147_c0_seq1"
"2281632" "tscaffold4199_29349_42130__6747" "C32549516_106128_111892__1975" "0.242351973684211" "comp24588_c0_seq1" "comp4147_c0_seq1"
"2281638" "tscaffold4199_29349_42130__6747" "C32549516_106128_111892__1868" "0.242351973684211" "comp24588_c0_seq1" "comp4147_c0_seq1"
"2281639" "tscaffold4199_29349_42130__6747" "C32530314_45451_50445__1499" "0.244791666666667" "comp1565_c0_seq1" "comp4147_c0_seq1"
"2281644" "tscaffold4199_29349_42130__6747" "scaffold332534.3_34891_41178__1232" "0.252302631578947" "comp25728_c1_seq1" "comp4147_c0_seq1"
"2281656" "tscaffold4199_29349_42130__6747" "scaffold502543_20314_28188__5408" "0.247647849462366" "comp2237_c0_seq1" "comp4147_c0_seq1"
"2281666" "tscaffold4199_29349_42130__6747" "scaffold111047_18861_22501__2706" "0.264143318965517" "comp6762_c0_seq1" "comp4147_c0_seq1"
"2281673" "tscaffold4199_29349_42130__6747" "scaffold502543_20314_28188__1968" "0.252302631578947" "comp2237_c0_seq1" "comp4147_c0_seq1"
"2281689" "tscaffold4199_29349_42130__6747" "scaffold111047_18861_22501__2722" "0.242351973684211" "comp6762_c0_seq1" "comp4147_c0_seq1"
"2281690" "tscaffold4199_29349_42130__6747" "scaffold595989_45330_60903__4235" "0.242351973684211" "comp12654_c0_seq1" "comp4147_c0_seq1"
"2281695" "tscaffold4199_29349_42130__6747" "scaffold502543_20314_28188__2075" "0.242351973684211" "comp2237_c0_seq1" "comp4147_c0_seq1"
"2281697" "tscaffold4199_29349_42130__6747" "scaffold502543_20314_28188__2262" "0.247647849462366" "comp2237_c0_seq1" "comp4147_c0_seq1"
"2281698" "tscaffold4199_29349_42130__6747" "scaffold332534.3_21273_29861__7056" "0.242351973684211" "comp15427_c1_seq1" "comp4147_c0_seq1"
"2281709" "tscaffold4199_29349_42130__6747" "scaffold33366_171824_176354__1335" "0.242015796703297" "comp93351_c0_seq1" "comp4147_c0_seq1"
"2281710" "tscaffold4199_29349_42130__6747" "C32530314_45451_50445__2805" "0.255208333333333" "comp1565_c0_seq1" "comp4147_c0_seq1"
"2281719" "tscaffold4199_29349_42130__6747" "C32549516_106128_111892__3610" "0.242351973684211" "comp24588_c0_seq1" "comp4147_c0_seq1"
"2281724" "tscaffold4199_29349_42130__6747" "scaffold59877.1_11539_16916__3867" "0.25" "comp9553_c0_seq1" "comp4147_c0_seq1"
"2281726" "tscaffold4199_29349_42130__6747" "scaffold111047_18861_22501__2600" "0.242351973684211" "comp6762_c0_seq1" "comp4147_c0_seq1"
"2281744" "tscaffold4199_29349_42130__6787" "scaffold897334.2_1_5473__5059" "0.0445448133680556" "comp51036_c0_seq1" "comp4147_c0_seq1"
"2281759" "tscaffold4199_29349_42130__6787" "tscaffold2836_177212_179835__1572" "0.058326898619186" "comp26296_c0_seq1" "comp4147_c0_seq1"
"2281762" "tscaffold4199_29349_42130__6787" "C31343970_1_2364__1126" "0.303162306882022" "comp90150_c0_seq1" "comp4147_c0_seq1"
"2281765" "tscaffold4199_29349_42130__6787" "C32530314_45451_50445__2805" "0.0466109874636628" "comp1565_c0_seq1" "comp4147_c0_seq1"
"2281772" "tscaffold4199_29349_42130__6787" "scaffold502543_20314_28188__5787" "0.0445448133680556" "comp2237_c0_seq1" "comp4147_c0_seq1"
"2281782" "tscaffold4199_29349_42130__6787" "scaffold33366_171824_176354__1335" "0.0460766320941092" "comp93351_c0_seq1" "comp4147_c0_seq1"
"2281784" "tscaffold4199_29349_42130__6787" "scaffold558727_93195_97037__3165" "0.0501953125" "comp6329_c0_seq1" "comp4147_c0_seq1"
"2281803" "tscaffold4199_29349_42130__6787" "scaffold502543_20314_28188__5408" "0.0228382457386364" "comp2237_c0_seq1" "comp4147_c0_seq1"
"2281821" "tscaffold4199_29349_42130__6787" "scaffold111047_18861_22501__1676" "0.0611602038871951" "comp6762_c0_seq1" "comp4147_c0_seq1"
"2281836" "tscaffold4199_29349_42130__6787" "scaffold33366_171824_176354__2622" "0.0450439453125" "comp93351_c0_seq1" "comp4147_c0_seq1"
"2281841" "tscaffold4199_29349_42130__6787" "C31343970_1_2364__634" "0.298468929597701" "comp90150_c0_seq1" "comp4147_c0_seq1"
"2281842" "tscaffold4199_29349_42130__6787" "scaffold111047_18861_22501__2722" "0.0445448133680556" "comp6762_c0_seq1" "comp4147_c0_seq1"
"2281843" "tscaffold4199_29349_42130__6787" "scaffold332534.3_21273_29861__6853" "0.058326898619186" "comp15427_c1_seq1" "comp4147_c0_seq1"
"2281854" "tscaffold4199_29349_42130__6787" "scaffold59877.1_11539_16916__1616" "0.0445448133680556" "comp9553_c0_seq1" "comp4147_c0_seq1"
"2281860" "tscaffold4199_29349_42130__6787" "scaffold332534.3_21273_29861__7020" "0.0445448133680556" "comp15427_c1_seq1" "comp4147_c0_seq1"
"2281866" "tscaffold4199_29349_42130__6787" "scaffold59877.1_11539_16916__2480" "0.299609375" "comp9553_c0_seq1" "comp4147_c0_seq1"
"2281870" "tscaffold4199_29349_42130__6787" "scaffold332534.3_21273_29861__7056" "0.0445448133680556" "comp15427_c1_seq1" "comp4147_c0_seq1"
"2281885" "tscaffold4199_29349_42130__6787" "tscaffold1192_33770_41887__2706" "0.0466109874636628" "comp33268_c0_seq1" "comp4147_c0_seq1"
"2281886" "tscaffold4199_29349_42130__6787" "C32549516_106128_111892__1868" "0.0445448133680556" "comp24588_c0_seq1" "comp4147_c0_seq1"
"2281904" "tscaffold4199_29349_42130__6787" "scaffold332534.3_21273_29861__8457" "0.0358189174107143" "comp15427_c1_seq1" "comp4147_c0_seq1"
"2281908" "tscaffold4199_29349_42130__6787" "scaffold111047_18861_22501__2573" "0.0563690528441011" "comp6762_c0_seq1" "comp4147_c0_seq1"
"2281914" "tscaffold4199_29349_42130__6787" "scaffold111047_18861_22501__2706" "0.0611602038871951" "comp6762_c0_seq1" "comp4147_c0_seq1"
"2281915" "tscaffold4199_29349_42130__6787" "scaffold33366_171824_176354__1842" "0.0445448133680556" "comp93351_c0_seq1" "comp4147_c0_seq1"
"2281920" "tscaffold4199_29349_42130__6787" "C32530314_45451_50445__486" "0.0445448133680556" "comp1565_c0_seq1" "comp4147_c0_seq1"
"2281947" "tscaffold4199_29349_42130__6787" "scaffold897334.2_1_5473__4321" "0.0634734721123418" "comp51036_c0_seq1" "comp4147_c0_seq1"
"2281955" "tscaffold4199_29349_42130__6787" "C32549516_106128_111892__2346" "0.06268310546875" "comp24588_c0_seq1" "comp4147_c0_seq1"
"2281956" "tscaffold4199_29349_42130__6787" "scaffold332534.3_30688_34679__1507" "0.0450439453125" "comp64053_c0_seq1" "comp4147_c0_seq1"
"2281965" "tscaffold4199_29349_42130__6787" "C32530314_45451_50445__1499" "0.0466109874636628" "comp1565_c0_seq1" "comp4147_c0_seq1"
"2281968" "tscaffold4199_29349_42130__6787" "scaffold439972_44757_54082__6003" "0.0460766320941092" "comp4835_c0_seq1" "comp4147_c0_seq1"
"2281970" "tscaffold4199_29349_42130__6787" "scaffold502543_20314_28188__2075" "0.0445448133680556" "comp2237_c0_seq1" "comp4147_c0_seq1"
"2281971" "tscaffold4199_29349_42130__6787" "C32549516_106128_111892__3610" "0.0445448133680556" "comp24588_c0_seq1" "comp4147_c0_seq1"
"2281983" "tscaffold4199_29349_42130__6787" "scaffold502543_20314_28188__2262" "0.0341963334517045" "comp2237_c0_seq1" "comp4147_c0_seq1"
"2281991" "tscaffold4199_29349_42130__6787" "scaffold897334.2_1_5473__5199" "0.0445448133680556" "comp51036_c0_seq1" "comp4147_c0_seq1"
"2281996" "tscaffold4199_29349_42130__6787" "C32549516_106128_111892__1975" "0.0445448133680556" "comp24588_c0_seq1" "comp4147_c0_seq1"
"2282000" "tscaffold4199_29349_42130__6787" "scaffold439972_44757_54082__6536" "0.0460766320941092" "comp4835_c0_seq1" "comp4147_c0_seq1"
"2282012" "tscaffold4199_29349_42130__6787" "tscaffold3771_56233_61227__1080" "0.0508276058148734" "comp7067_c0_seq1" "comp4147_c0_seq1"
"2282017" "tscaffold4199_29349_42130__6787" "scaffold332534.3_21273_29861__7088" "0.0445448133680556" "comp15427_c1_seq1" "comp4147_c0_seq1"
"2282023" "tscaffold4199_29349_42130__6787" "scaffold595989_45330_60903__4235" "0.0445448133680556" "comp12654_c0_seq1" "comp4147_c0_seq1"
"2282035" "tscaffold4199_29349_42130__6787" "scaffold111047_18861_22501__2457" "0.0445448133680556" "comp6762_c0_seq1" "comp4147_c0_seq1"
"2282036" "tscaffold4199_29349_42130__6787" "scaffold418329_120140_125281__98" "0.0488787395198171" "comp19776_c1_seq1" "comp4147_c0_seq1"
"2282045" "tscaffold4199_29349_42130__6787" "scaffold59877.1_11539_16916__1680" "0.0445448133680556" "comp9553_c0_seq1" "comp4147_c0_seq1"
"2282047" "tscaffold4199_29349_42130__6787" "scaffold59877.1_11539_16916__3510" "0.0358189174107143" "comp9553_c0_seq1" "comp4147_c0_seq1"
"2282053" "tscaffold4199_29349_42130__6787" "scaffold332534.3_30688_34679__1555" "0.0514761117788462" "comp64053_c0_seq1" "comp4147_c0_seq1"
"2282055" "tscaffold4199_29349_42130__6787" "scaffold183037_90428_98361__7274" "0.288585069444445" "comp6247_c0_seq1" "comp4147_c0_seq1"
"2282061" "tscaffold4199_29349_42130__6787" "scaffold502543_20314_28188__1968" "0.0557454427083333" "comp2237_c0_seq1" "comp4147_c0_seq1"
"2282066" "tscaffold4199_29349_42130__6787" "C32549516_106128_111892__2220" "0.100146484375" "comp24588_c0_seq1" "comp4147_c0_seq1"
"2282071" "tscaffold4199_29349_42130__6787" "scaffold502543_20314_28188__2420" "0.0466109874636628" "comp2237_c0_seq1" "comp4147_c0_seq1"
"2282076" "tscaffold4199_29349_42130__6787" "C32571330_91426_100731__4096" "0.302121184593023" "comp7786_c0_seq1" "comp4147_c0_seq1"
"2282079" "tscaffold4199_29349_42130__6787" "scaffold502543_20314_28188__2665" "0.0707634420955882" "comp2237_c0_seq1" "comp4147_c0_seq1"
"2282080" "tscaffold4199_29349_42130__6787" "scaffold111047_18861_22501__2600" "0.0445448133680556" "comp6762_c0_seq1" "comp4147_c0_seq1"
"2282131" "tscaffold4199_29349_42130__6787" "scaffold897334.2_1_5473__4877" "0.258547794117647" "comp51036_c0_seq1" "comp4147_c0_seq1"
"2282144" "tscaffold4199_29349_42130__6787" "tscaffold3771_245964_253535__3091" "0.0390640853287338" "comp7067_c0_seq1" "comp4147_c0_seq1"
"2282161" "tscaffold4199_29349_42130__6787" "scaffold332534.3_30688_34679__430" "0.0445448133680556" "comp64053_c0_seq1" "comp4147_c0_seq1"
"2282168" "tscaffold4199_29349_42130__6787" "scaffold332534.3_34891_41178__1232" "0.0557454427083333" "comp25728_c1_seq1" "comp4147_c0_seq1"
"2282169" "tscaffold4199_29349_42130__6787" "tscaffold3771_56233_61227__1043" "0.0445448133680556" "comp7067_c0_seq1" "comp4147_c0_seq1"
